日時,アレイ,札幌→大通り,大通り→札幌,合計
2018-11-01T05:45:00+09:00,J1,497,488,985
2018-11-01T05:45:00+09:00,J2,262,254,516
2018-11-01T05:45:00+09:00,J3,652,543,1195
2018-11-01T05:45:00+09:00,J4,490,596,1086
2018-11-01T05:45:00+09:00,J5,292,360,652
2018-11-01T06:00:00+09:00,J1,494,433,927
2018-11-01T06:00:00+09:00,J2,372,311,683
2018-11-01T06:00:00+09:00,J3,506,453,959
2018-11-01T06:00:00+09:00,J4,543,503,1046
2018-11-01T06:00:00+09:00,J5,267,243,510
2018-11-01T06:15:00+09:00,J1,647,663,1310
2018-11-01T06:15:00+09:00,J2,528,393,921
2018-11-01T06:15:00+09:00,J3,531,477,1008
2018-11-01T06:15:00+09:00,J4,708,750,1458
2018-11-01T06:15:00+09:00,J5,330,275,605
2018-11-01T06:30:00+09:00,J1,702,693,1395
2018-11-01T06:30:00+09:00,J2,513,413,926
2018-11-01T06:30:00+09:00,J3,596,492,1088
2018-11-01T06:30:00+09:00,J4,627,732,1359
2018-11-01T06:30:00+09:00,J5,368,339,707
2018-11-01T06:45:00+09:00,J1,769,751,1520
2018-11-01T06:45:00+09:00,J2,570,476,1046
2018-11-01T06:45:00+09:00,J3,657,569,1226
2018-11-01T06:45:00+09:00,J4,786,742,1528
2018-11-01T06:45:00+09:00,J5,426,369,795
2018-11-01T07:00:00+09:00,J1,859,837,1696
2018-11-01T07:00:00+09:00,J2,416,366,782
2018-11-01T07:00:00+09:00,J3,753,698,1451
2018-11-01T07:00:00+09:00,J4,880,880,1760
2018-11-01T07:00:00+09:00,J5,530,470,1000
2018-11-01T07:15:00+09:00,J1,945,899,1844
2018-11-01T07:15:00+09:00,J2,587,439,1026
2018-11-01T07:15:00+09:00,J3,740,646,1386
2018-11-01T07:15:00+09:00,J4,1150,1136,2286
2018-11-01T07:15:00+09:00,J5,588,496,1084
2018-11-01T07:30:00+09:00,J1,964,924,1888
2018-11-01T07:30:00+09:00,J2,638,510,1148
2018-11-01T07:30:00+09:00,J3,796,733,1529
2018-11-01T07:30:00+09:00,J4,1144,1148,2292
2018-11-01T07:30:00+09:00,J5,572,582,1154
2018-11-01T07:45:00+09:00,J1,1015,939,1954
2018-11-01T07:45:00+09:00,J2,786,633,1419
2018-11-01T07:45:00+09:00,J3,837,828,1665
2018-11-01T07:45:00+09:00,J4,1232,1182,2414
2018-11-01T07:45:00+09:00,J5,540,570,1110
2018-11-01T08:00:00+09:00,J1,1213,1082,2295
2018-11-01T08:00:00+09:00,J2,878,665,1543
2018-11-01T08:00:00+09:00,J3,900,760,1660
2018-11-01T08:00:00+09:00,J4,1175,1282,2457
2018-11-01T08:00:00+09:00,J5,506,494,1000
2018-11-01T08:15:00+09:00,J1,1322,1077,2399
2018-11-01T08:15:00+09:00,J2,1149,787,1936
2018-11-01T08:15:00+09:00,J3,922,960,1882
2018-11-01T08:15:00+09:00,J4,1173,1367,2540
2018-11-01T08:15:00+09:00,J5,551,562,1113
2018-11-01T08:30:00+09:00,J1,1304,1068,2372
2018-11-01T08:30:00+09:00,J2,1056,742,1798
2018-11-01T08:30:00+09:00,J3,904,1168,2072
2018-11-01T08:30:00+09:00,J4,1083,1371,2454
2018-11-01T08:30:00+09:00,J5,608,537,1145
2018-11-01T08:45:00+09:00,J1,1103,920,2023
2018-11-01T08:45:00+09:00,J2,934,666,1600
2018-11-01T08:45:00+09:00,J3,816,932,1748
2018-11-01T08:45:00+09:00,J4,1165,1262,2427
2018-11-01T08:45:00+09:00,J5,507,468,975
2018-11-01T09:00:00+09:00,J1,1087,1019,2106
2018-11-01T09:00:00+09:00,J2,807,578,1385
2018-11-01T09:00:00+09:00,J3,819,747,1566
2018-11-01T09:00:00+09:00,J4,1059,1128,2187
2018-11-01T09:00:00+09:00,J5,499,422,921
2018-11-01T09:15:00+09:00,J1,931,859,1790
2018-11-01T09:15:00+09:00,J2,716,494,1210
2018-11-01T09:15:00+09:00,J3,775,667,1442
2018-11-01T09:15:00+09:00,J4,1027,1122,2149
2018-11-01T09:15:00+09:00,J5,586,575,1161
2018-11-01T09:30:00+09:00,J1,929,846,1775
2018-11-01T09:30:00+09:00,J2,796,506,1302
2018-11-01T09:30:00+09:00,J3,786,688,1474
2018-11-01T09:30:00+09:00,J4,1052,1054,2106
2018-11-01T09:30:00+09:00,J5,620,617,1237
2018-11-01T09:45:00+09:00,J1,860,892,1752
2018-11-01T09:45:00+09:00,J2,755,576,1331
2018-11-01T09:45:00+09:00,J3,785,713,1498
2018-11-01T09:45:00+09:00,J4,1020,1037,2057
2018-11-01T09:45:00+09:00,J5,544,568,1112
2018-11-01T10:00:00+09:00,J1,859,889,1748
2018-11-01T10:00:00+09:00,J2,684,629,1313
2018-11-01T10:00:00+09:00,J3,732,629,1361
2018-11-01T10:00:00+09:00,J4,954,920,1874
2018-11-01T10:00:00+09:00,J5,513,595,1108
2018-11-01T10:15:00+09:00,J1,807,809,1616
2018-11-01T10:15:00+09:00,J2,675,638,1313
2018-11-01T10:15:00+09:00,J3,767,685,1452
2018-11-01T10:15:00+09:00,J4,933,942,1875
2018-11-01T10:15:00+09:00,J5,462,437,899
2018-11-01T10:30:00+09:00,J1,799,803,1602
2018-11-01T10:30:00+09:00,J2,773,768,1541
2018-11-01T10:30:00+09:00,J3,781,810,1591
2018-11-01T10:30:00+09:00,J4,831,965,1796
2018-11-01T10:30:00+09:00,J5,443,401,844
2018-11-01T10:45:00+09:00,J1,838,966,1804
2018-11-01T10:45:00+09:00,J2,814,735,1549
2018-11-01T10:45:00+09:00,J3,799,823,1622
2018-11-01T10:45:00+09:00,J4,877,892,1769
2018-11-01T10:45:00+09:00,J5,327,310,637
2018-11-01T11:00:00+09:00,J1,895,918,1813
2018-11-01T11:00:00+09:00,J2,813,716,1529
2018-11-01T11:00:00+09:00,J3,812,867,1679
2018-11-01T11:00:00+09:00,J4,913,951,1864
2018-11-01T11:00:00+09:00,J5,338,337,675
2018-11-01T11:15:00+09:00,J1,904,1206,2110
2018-11-01T11:15:00+09:00,J2,860,667,1527
2018-11-01T11:15:00+09:00,J3,867,780,1647
2018-11-01T11:15:00+09:00,J4,855,897,1752
2018-11-01T11:15:00+09:00,J5,349,321,670
2018-11-01T11:30:00+09:00,J1,1080,1120,2200
2018-11-01T11:30:00+09:00,J2,810,691,1501
2018-11-01T11:30:00+09:00,J3,812,838,1650
2018-11-01T11:30:00+09:00,J4,778,797,1575
2018-11-01T11:30:00+09:00,J5,365,377,742
2018-11-01T11:45:00+09:00,J1,1004,1097,2101
2018-11-01T11:45:00+09:00,J2,887,777,1664
2018-11-01T11:45:00+09:00,J3,839,801,1640
2018-11-01T11:45:00+09:00,J4,698,765,1463
2018-11-01T11:45:00+09:00,J5,391,373,764
2018-11-01T12:00:00+09:00,J1,1009,1153,2162
2018-11-01T12:00:00+09:00,J2,776,707,1483
2018-11-01T12:00:00+09:00,J3,837,804,1641
2018-11-01T12:00:00+09:00,J4,753,806,1559
2018-11-01T12:00:00+09:00,J5,450,451,901
2018-11-01T12:15:00+09:00,J1,883,943,1826
2018-11-01T12:15:00+09:00,J2,790,640,1430
2018-11-01T12:15:00+09:00,J3,682,673,1355
2018-11-01T12:15:00+09:00,J4,859,898,1757
2018-11-01T12:15:00+09:00,J5,439,465,904
2018-11-01T12:30:00+09:00,J1,1024,1118,2142
2018-11-01T12:30:00+09:00,J2,788,620,1408
2018-11-01T12:30:00+09:00,J3,733,736,1469
2018-11-01T12:30:00+09:00,J4,914,987,1901
2018-11-01T12:30:00+09:00,J5,530,481,1011
2018-11-01T12:45:00+09:00,J1,983,1043,2026
2018-11-01T12:45:00+09:00,J2,844,652,1496
2018-11-01T12:45:00+09:00,J3,713,757,1470
2018-11-01T12:45:00+09:00,J4,922,1043,1965
2018-11-01T12:45:00+09:00,J5,540,489,1029
2018-11-01T13:00:00+09:00,J1,863,1056,1919
2018-11-01T13:00:00+09:00,J2,782,646,1428
2018-11-01T13:00:00+09:00,J3,705,769,1474
2018-11-01T13:00:00+09:00,J4,927,1007,1934
2018-11-01T13:00:00+09:00,J5,461,466,927
2018-11-01T13:15:00+09:00,J1,952,1194,2146
2018-11-01T13:15:00+09:00,J2,802,541,1343
2018-11-01T13:15:00+09:00,J3,668,703,1371
2018-11-01T13:15:00+09:00,J4,971,974,1945
2018-11-01T13:15:00+09:00,J5,488,491,979
2018-11-01T13:30:00+09:00,J1,922,1075,1997
2018-11-01T13:30:00+09:00,J2,732,601,1333
2018-11-01T13:30:00+09:00,J3,657,746,1403
2018-11-01T13:30:00+09:00,J4,886,894,1780
2018-11-01T13:30:00+09:00,J5,414,415,829
2018-11-01T13:45:00+09:00,J1,1042,1134,2176
2018-11-01T13:45:00+09:00,J2,740,667,1407
2018-11-01T13:45:00+09:00,J3,741,782,1523
2018-11-01T13:45:00+09:00,J4,999,1112,2111
2018-11-01T13:45:00+09:00,J5,435,502,937
2018-11-01T14:00:00+09:00,J1,917,1156,2073
2018-11-01T14:00:00+09:00,J2,785,640,1425
2018-11-01T14:00:00+09:00,J3,659,739,1398
2018-11-01T14:00:00+09:00,J4,976,940,1916
2018-11-01T14:00:00+09:00,J5,539,481,1020
2018-11-01T14:15:00+09:00,J1,922,1112,2034
2018-11-01T14:15:00+09:00,J2,770,638,1408
2018-11-01T14:15:00+09:00,J3,705,715,1420
2018-11-01T14:15:00+09:00,J4,976,994,1970
2018-11-01T14:15:00+09:00,J5,482,478,960
2018-11-01T14:30:00+09:00,J1,897,1147,2044
2018-11-01T14:30:00+09:00,J2,778,709,1487
2018-11-01T14:30:00+09:00,J3,728,666,1394
2018-11-01T14:30:00+09:00,J4,909,940,1849
2018-11-01T14:30:00+09:00,J5,484,463,947
2018-11-01T14:45:00+09:00,J1,944,1075,2019
2018-11-01T14:45:00+09:00,J2,798,633,1431
2018-11-01T14:45:00+09:00,J3,673,750,1423
2018-11-01T14:45:00+09:00,J4,983,989,1972
2018-11-01T14:45:00+09:00,J5,490,474,964
2018-11-01T15:00:00+09:00,J1,945,1129,2074
2018-11-01T15:00:00+09:00,J2,749,694,1443
2018-11-01T15:00:00+09:00,J3,697,732,1429
2018-11-01T15:00:00+09:00,J4,911,1047,1958
2018-11-01T15:00:00+09:00,J5,491,499,990
2018-11-01T15:15:00+09:00,J1,954,1169,2123
2018-11-01T15:15:00+09:00,J2,811,687,1498
2018-11-01T15:15:00+09:00,J3,685,702,1387
2018-11-01T15:15:00+09:00,J4,1058,1163,2221
2018-11-01T15:15:00+09:00,J5,497,503,1000
2018-11-01T15:30:00+09:00,J1,906,1110,2016
2018-11-01T15:30:00+09:00,J2,803,675,1478
2018-11-01T15:30:00+09:00,J3,745,719,1464
2018-11-01T15:30:00+09:00,J4,1046,1175,2221
2018-11-01T15:30:00+09:00,J5,521,498,1019
2018-11-01T15:45:00+09:00,J1,945,1136,2081
2018-11-01T15:45:00+09:00,J2,854,660,1514
2018-11-01T15:45:00+09:00,J3,706,757,1463
2018-11-01T15:45:00+09:00,J4,1016,1118,2134
2018-11-01T15:45:00+09:00,J5,496,490,986
2018-11-01T16:00:00+09:00,J1,923,1060,1983
2018-11-01T16:00:00+09:00,J2,801,669,1470
2018-11-01T16:00:00+09:00,J3,671,607,1278
2018-11-01T16:00:00+09:00,J4,925,1013,1938
2018-11-01T16:00:00+09:00,J5,489,462,951
2018-11-01T16:15:00+09:00,J1,931,1098,2029
2018-11-01T16:15:00+09:00,J2,795,699,1494
2018-11-01T16:15:00+09:00,J3,714,661,1375
2018-11-01T16:15:00+09:00,J4,1018,1025,2043
2018-11-01T16:15:00+09:00,J5,476,492,968
2018-11-01T16:30:00+09:00,J1,925,1091,2016
2018-11-01T16:30:00+09:00,J2,783,748,1531
2018-11-01T16:30:00+09:00,J3,696,674,1370
2018-11-01T16:30:00+09:00,J4,1047,1136,2183
2018-11-01T16:30:00+09:00,J5,486,534,1020
2018-11-01T16:45:00+09:00,J1,881,1048,1929
2018-11-01T16:45:00+09:00,J2,793,710,1503
2018-11-01T16:45:00+09:00,J3,657,675,1332
2018-11-01T16:45:00+09:00,J4,1016,1161,2177
2018-11-01T16:45:00+09:00,J5,567,509,1076
2018-11-01T17:00:00+09:00,J1,992,1177,2169
2018-11-01T17:00:00+09:00,J2,862,760,1622
2018-11-01T17:00:00+09:00,J3,762,729,1491
2018-11-01T17:00:00+09:00,J4,976,962,1938
2018-11-01T17:00:00+09:00,J5,532,530,1062
2018-11-01T17:15:00+09:00,J1,964,1149,2113
2018-11-01T17:15:00+09:00,J2,809,697,1506
2018-11-01T17:15:00+09:00,J3,807,793,1600
2018-11-01T17:15:00+09:00,J4,970,951,1921
2018-11-01T17:15:00+09:00,J5,458,515,973
2018-11-01T17:30:00+09:00,J1,969,1161,2130
2018-11-01T17:30:00+09:00,J2,887,811,1698
2018-11-01T17:30:00+09:00,J3,823,822,1645
2018-11-01T17:30:00+09:00,J4,934,923,1857
2018-11-01T17:30:00+09:00,J5,453,523,976
2018-11-01T17:45:00+09:00,J1,1098,1207,2305
2018-11-01T17:45:00+09:00,J2,896,852,1748
2018-11-01T17:45:00+09:00,J3,950,874,1824
2018-11-01T17:45:00+09:00,J4,1000,919,1919
2018-11-01T17:45:00+09:00,J5,507,592,1099
2018-11-01T18:00:00+09:00,J1,1163,1274,2437
2018-11-01T18:00:00+09:00,J2,976,851,1827
2018-11-01T18:00:00+09:00,J3,1024,898,1922
2018-11-01T18:00:00+09:00,J4,1010,885,1895
2018-11-01T18:00:00+09:00,J5,455,546,1001
2018-11-01T18:15:00+09:00,J1,944,1360,2304
2018-11-01T18:15:00+09:00,J2,953,862,1815
2018-11-01T18:15:00+09:00,J3,1060,916,1976
2018-11-01T18:15:00+09:00,J4,1152,990,2142
2018-11-01T18:15:00+09:00,J5,551,677,1228
2018-11-01T18:30:00+09:00,J1,1017,1137,2154
2018-11-01T18:30:00+09:00,J2,849,738,1587
2018-11-01T18:30:00+09:00,J3,992,934,1926
2018-11-01T18:30:00+09:00,J4,1119,894,2013
2018-11-01T18:30:00+09:00,J5,508,594,1102
2018-11-01T18:45:00+09:00,J1,984,1089,2073
2018-11-01T18:45:00+09:00,J2,769,696,1465
2018-11-01T18:45:00+09:00,J3,896,907,1803
2018-11-01T18:45:00+09:00,J4,929,961,1890
2018-11-01T18:45:00+09:00,J5,429,471,900
2018-11-01T19:00:00+09:00,J1,921,1044,1965
2018-11-01T19:00:00+09:00,J2,680,653,1333
2018-11-01T19:00:00+09:00,J3,862,841,1703
2018-11-01T19:00:00+09:00,J4,1072,983,2055
2018-11-01T19:00:00+09:00,J5,399,468,867
2018-11-01T19:15:00+09:00,J1,850,994,1844
2018-11-01T19:15:00+09:00,J2,615,630,1245
2018-11-01T19:15:00+09:00,J3,854,807,1661
2018-11-01T19:15:00+09:00,J4,1043,904,1947
2018-11-01T19:15:00+09:00,J5,393,429,822
2018-11-01T19:30:00+09:00,J1,811,917,1728
2018-11-01T19:30:00+09:00,J2,583,560,1143
2018-11-01T19:30:00+09:00,J3,876,787,1663
2018-11-01T19:30:00+09:00,J4,1091,950,2041
2018-11-01T19:30:00+09:00,J5,366,337,703
2018-11-01T19:45:00+09:00,J1,708,874,1582
2018-11-01T19:45:00+09:00,J2,529,517,1046
2018-11-01T19:45:00+09:00,J3,778,763,1541
2018-11-01T19:45:00+09:00,J4,953,999,1952
2018-11-01T19:45:00+09:00,J5,333,387,720
2018-11-01T20:00:00+09:00,J1,741,807,1548
2018-11-01T20:00:00+09:00,J2,562,540,1102
2018-11-01T20:00:00+09:00,J3,736,745,1481
2018-11-01T20:00:00+09:00,J4,1086,1055,2141
2018-11-01T20:00:00+09:00,J5,344,380,724
2018-11-01T20:15:00+09:00,J1,741,822,1563
2018-11-01T20:15:00+09:00,J2,641,510,1151
2018-11-01T20:15:00+09:00,J3,810,767,1577
2018-11-01T20:15:00+09:00,J4,1115,1042,2157
2018-11-01T20:15:00+09:00,J5,366,390,756
2018-11-01T20:30:00+09:00,J1,739,828,1567
2018-11-01T20:30:00+09:00,J2,649,509,1158
2018-11-01T20:30:00+09:00,J3,857,810,1667
2018-11-01T20:30:00+09:00,J4,1068,1047,2115
2018-11-01T20:30:00+09:00,J5,364,434,798
2018-11-01T20:45:00+09:00,J1,669,824,1493
2018-11-01T20:45:00+09:00,J2,665,575,1240
2018-11-01T20:45:00+09:00,J3,722,720,1442
2018-11-01T20:45:00+09:00,J4,1074,989,2063
2018-11-01T20:45:00+09:00,J5,364,362,726
2018-11-01T21:00:00+09:00,J1,737,902,1639
2018-11-01T21:00:00+09:00,J2,673,623,1296
2018-11-01T21:00:00+09:00,J3,724,688,1412
2018-11-01T21:00:00+09:00,J4,1054,1070,2124
2018-11-01T21:00:00+09:00,J5,435,410,845
2018-11-01T21:15:00+09:00,J1,717,868,1585
2018-11-01T21:15:00+09:00,J2,560,507,1067
2018-11-01T21:15:00+09:00,J3,703,706,1409
2018-11-01T21:15:00+09:00,J4,1111,1085,2196
2018-11-01T21:15:00+09:00,J5,425,439,864
2018-11-01T21:30:00+09:00,J1,752,861,1613
2018-11-01T21:30:00+09:00,J2,596,518,1114
2018-11-01T21:30:00+09:00,J3,745,713,1458
2018-11-01T21:30:00+09:00,J4,1042,1042,2084
2018-11-01T21:30:00+09:00,J5,425,464,889
2018-11-01T21:45:00+09:00,J1,708,795,1503
2018-11-01T21:45:00+09:00,J2,561,530,1091
2018-11-01T21:45:00+09:00,J3,744,662,1406
2018-11-01T21:45:00+09:00,J4,1117,1031,2148
2018-11-01T21:45:00+09:00,J5,473,473,946
2018-11-01T22:00:00+09:00,J1,684,791,1475
2018-11-01T22:00:00+09:00,J2,616,531,1147
2018-11-01T22:00:00+09:00,J3,746,670,1416
2018-11-01T22:00:00+09:00,J4,1036,1017,2053
2018-11-01T22:00:00+09:00,J5,518,497,1015
2018-11-01T22:15:00+09:00,J1,680,696,1376
2018-11-01T22:15:00+09:00,J2,542,560,1102
2018-11-01T22:15:00+09:00,J3,625,525,1150
2018-11-01T22:15:00+09:00,J4,1060,998,2058
2018-11-01T22:15:00+09:00,J5,454,497,951
2018-11-01T22:30:00+09:00,J1,704,785,1489
2018-11-01T22:30:00+09:00,J2,604,579,1183
2018-11-01T22:30:00+09:00,J3,650,510,1160
2018-11-01T22:30:00+09:00,J4,981,932,1913
2018-11-01T22:30:00+09:00,J5,394,378,772
2018-11-01T22:45:00+09:00,J1,643,691,1334
2018-11-01T22:45:00+09:00,J2,614,586,1200
2018-11-01T22:45:00+09:00,J3,506,440,946
2018-11-01T22:45:00+09:00,J4,879,881,1760
2018-11-01T22:45:00+09:00,J5,407,357,764
2018-11-01T23:00:00+09:00,J1,688,746,1434
2018-11-01T23:00:00+09:00,J2,683,583,1266
2018-11-01T23:00:00+09:00,J3,516,427,943
2018-11-01T23:00:00+09:00,J4,993,949,1942
2018-11-01T23:00:00+09:00,J5,409,329,738
2018-11-01T23:15:00+09:00,J1,619,680,1299
2018-11-01T23:15:00+09:00,J2,605,588,1193
2018-11-01T23:15:00+09:00,J3,559,517,1076
2018-11-01T23:15:00+09:00,J4,891,931,1822
2018-11-01T23:15:00+09:00,J5,333,294,627
2018-11-01T23:30:00+09:00,J1,593,614,1207
2018-11-01T23:30:00+09:00,J2,548,586,1134
2018-11-01T23:30:00+09:00,J3,523,501,1024
2018-11-01T23:30:00+09:00,J4,707,779,1486
2018-11-01T23:30:00+09:00,J5,301,278,579
2018-11-01T23:45:00+09:00,J1,545,636,1181
2018-11-01T23:45:00+09:00,J2,473,421,894
2018-11-01T23:45:00+09:00,J3,563,447,1010
2018-11-01T23:45:00+09:00,J4,645,704,1349
2018-11-01T23:45:00+09:00,J5,318,272,590
2018-11-02T00:00:00+09:00,J1,483,488,971
2018-11-02T00:00:00+09:00,J2,322,299,621
2018-11-02T00:00:00+09:00,J3,454,421,875
2018-11-02T00:00:00+09:00,J4,699,728,1427
2018-11-02T00:00:00+09:00,J5,365,316,681
2018-11-02T00:15:00+09:00,J1,405,482,887
2018-11-02T00:15:00+09:00,J2,276,240,516
2018-11-02T00:15:00+09:00,J3,502,407,909
2018-11-02T00:15:00+09:00,J4,419,437,856
2018-11-02T00:15:00+09:00,J5,388,427,815
2018-11-02T00:30:00+09:00,J1,446,348,794
2018-11-02T00:30:00+09:00,J2,358,269,627
2018-11-02T00:30:00+09:00,J3,553,498,1051
2018-11-02T00:30:00+09:00,J4,352,393,745
2018-11-02T00:30:00+09:00,J5,448,448,896
2018-11-02T00:45:00+09:00,J1,287,222,509
2018-11-02T00:45:00+09:00,J2,329,308,637
2018-11-02T00:45:00+09:00,J3,493,429,922
2018-11-02T00:45:00+09:00,J4,326,337,663
2018-11-02T00:45:00+09:00,J5,403,411,814
2018-11-02T05:45:00+09:00,J1,413,359,772
2018-11-02T05:45:00+09:00,J2,295,253,548
2018-11-02T05:45:00+09:00,J3,477,382,859
2018-11-02T05:45:00+09:00,J4,445,478,923
2018-11-02T05:45:00+09:00,J5,295,313,608
2018-11-02T06:00:00+09:00,J1,294,290,584
2018-11-02T06:00:00+09:00,J2,423,318,741
2018-11-02T06:00:00+09:00,J3,368,268,636
2018-11-02T06:00:00+09:00,J4,464,498,962
2018-11-02T06:00:00+09:00,J5,190,198,388
2018-11-02T06:15:00+09:00,J1,570,486,1056
2018-11-02T06:15:00+09:00,J2,587,444,1031
2018-11-02T06:15:00+09:00,J3,433,358,791
2018-11-02T06:15:00+09:00,J4,616,698,1314
2018-11-02T06:15:00+09:00,J5,327,249,576
2018-11-02T06:30:00+09:00,J1,563,560,1123
2018-11-02T06:30:00+09:00,J2,587,488,1075
2018-11-02T06:30:00+09:00,J3,414,336,750
2018-11-02T06:30:00+09:00,J4,578,689,1267
2018-11-02T06:30:00+09:00,J5,315,285,600
2018-11-02T06:45:00+09:00,J1,636,627,1263
2018-11-02T06:45:00+09:00,J2,626,582,1208
2018-11-02T06:45:00+09:00,J3,442,350,792
2018-11-02T06:45:00+09:00,J4,719,783,1502
2018-11-02T06:45:00+09:00,J5,375,316,691
2018-11-02T07:00:00+09:00,J1,697,745,1442
2018-11-02T07:00:00+09:00,J2,598,563,1161
2018-11-02T07:00:00+09:00,J3,500,398,898
2018-11-02T07:00:00+09:00,J4,761,817,1578
2018-11-02T07:00:00+09:00,J5,432,389,821
2018-11-02T07:15:00+09:00,J1,775,712,1487
2018-11-02T07:15:00+09:00,J2,616,571,1187
2018-11-02T07:15:00+09:00,J3,523,450,973
2018-11-02T07:15:00+09:00,J4,1010,1008,2018
2018-11-02T07:15:00+09:00,J5,484,465,949
2018-11-02T07:30:00+09:00,J1,872,774,1646
2018-11-02T07:30:00+09:00,J2,633,574,1207
2018-11-02T07:30:00+09:00,J3,725,768,1493
2018-11-02T07:30:00+09:00,J4,952,1082,2034
2018-11-02T07:30:00+09:00,J5,621,581,1202
2018-11-02T07:45:00+09:00,J1,988,856,1844
2018-11-02T07:45:00+09:00,J2,613,513,1126
2018-11-02T07:45:00+09:00,J3,777,833,1610
2018-11-02T07:45:00+09:00,J4,1073,1240,2313
2018-11-02T07:45:00+09:00,J5,646,616,1262
2018-11-02T08:00:00+09:00,J1,1146,1034,2180
2018-11-02T08:00:00+09:00,J2,714,558,1272
2018-11-02T08:00:00+09:00,J3,762,916,1678
2018-11-02T08:00:00+09:00,J4,1134,1310,2444
2018-11-02T08:00:00+09:00,J5,608,639,1247
2018-11-02T08:15:00+09:00,J1,1281,1013,2294
2018-11-02T08:15:00+09:00,J2,939,687,1626
2018-11-02T08:15:00+09:00,J3,816,966,1782
2018-11-02T08:15:00+09:00,J4,1118,1277,2395
2018-11-02T08:15:00+09:00,J5,675,683,1358
2018-11-02T08:30:00+09:00,J1,1318,958,2276
2018-11-02T08:30:00+09:00,J2,999,721,1720
2018-11-02T08:30:00+09:00,J3,879,1121,2000
2018-11-02T08:30:00+09:00,J4,1129,1207,2336
2018-11-02T08:30:00+09:00,J5,701,701,1402
2018-11-02T08:45:00+09:00,J1,1080,892,1972
2018-11-02T08:45:00+09:00,J2,805,713,1518
2018-11-02T08:45:00+09:00,J3,825,1002,1827
2018-11-02T08:45:00+09:00,J4,1017,1143,2160
2018-11-02T08:45:00+09:00,J5,594,595,1189
2018-11-02T09:00:00+09:00,J1,1069,858,1927
2018-11-02T09:00:00+09:00,J2,823,637,1460
2018-11-02T09:00:00+09:00,J3,769,827,1596
2018-11-02T09:00:00+09:00,J4,966,952,1918
2018-11-02T09:00:00+09:00,J5,560,550,1110
2018-11-02T09:15:00+09:00,J1,929,758,1687
2018-11-02T09:15:00+09:00,J2,788,631,1419
2018-11-02T09:15:00+09:00,J3,687,704,1391
2018-11-02T09:15:00+09:00,J4,827,895,1722
2018-11-02T09:15:00+09:00,J5,594,596,1190
2018-11-02T09:30:00+09:00,J1,898,821,1719
2018-11-02T09:30:00+09:00,J2,771,631,1402
2018-11-02T09:30:00+09:00,J3,761,746,1507
2018-11-02T09:30:00+09:00,J4,915,895,1810
2018-11-02T09:30:00+09:00,J5,603,646,1249
2018-11-02T09:45:00+09:00,J1,820,738,1558
2018-11-02T09:45:00+09:00,J2,735,739,1474
2018-11-02T09:45:00+09:00,J3,760,755,1515
2018-11-02T09:45:00+09:00,J4,820,863,1683
2018-11-02T09:45:00+09:00,J5,497,507,1004
2018-11-02T10:00:00+09:00,J1,788,853,1641
2018-11-02T10:00:00+09:00,J2,710,679,1389
2018-11-02T10:00:00+09:00,J3,757,711,1468
2018-11-02T10:00:00+09:00,J4,744,792,1536
2018-11-02T10:00:00+09:00,J5,510,520,1030
2018-11-02T10:15:00+09:00,J1,786,801,1587
2018-11-02T10:15:00+09:00,J2,806,659,1465
2018-11-02T10:15:00+09:00,J3,714,731,1445
2018-11-02T10:15:00+09:00,J4,799,814,1613
2018-11-02T10:15:00+09:00,J5,421,488,909
